rowid,fpl_orbper,fpl_smax,fpl_bmasse,fpl_rade,fpl_dens,fpl_tranflag,fpl_cbflag,fpl_snum,dec,fst_teff,fst_logg,fst_lum,fst_mass,fst_rad,fst_met,fst_metratio,fst_age,cos_simil,weighted_simil,cluster
752,356.21,1.157,612.45841,13.4,1.4,0,0,1,7.845021000000001,4943.0,3.24,1.161,1.63,5.14,0.05,0,1.72,0.7616506123819514,0.852651894431501,1
753,327.8,0.92,190.69,14.1,0.374,0,0,1,-29.89727,5508.0,4.31,-0.13699999999999998,0.96,1.0,0.4,0,4.236718483690839,0.7769899341123772,0.8890555230828884,1
754,36.9987,0.23800000000000002,810.4665,13.2,1.94,0,0,1,41.092304,6093.0,4.28,0.5,1.32,1.6,0.33,0,2.39,0.7935116643873055,0.8956996895085595,1
755,472.3,1.19,184.33,14.1,0.361,0,0,1,-10.725009,5752.0,4.21,0.26,1.0,1.32,0.03,0,4.236718483690839,0.803759970379021,0.9112845011370234,1
756,5.8854,0.0644,12.19,3.52,1.54,0,0,1,-28.780113,5869.0,4.47,0.053,1.03,1.05,0.04,0,6.8,0.7977931523964635,0.902181055381659,1
757,13.1354,0.11,8.81,2.91,1.96,0,0,1,-28.780113,5869.0,4.47,0.053,1.03,1.05,0.04,0,6.8,0.7979066302519489,0.9023291457334843,1
758,963.6,1.92,568.89,13.5,1.27,0,0,1,38.962963,5616.0,4.32,0.141,1.02,1.25,0.29,0,8.0,0.7935170739130674,0.8933451270554894,1
759,226.93,0.6813,59.4953,8.97,0.45299999999999996,0,0,1,-31.480953000000003,5434.0,4.38,-0.244,0.82,0.89,-0.17,0,4.236718483690839,0.8068033906186195,0.9175313763440305,1
760,342.85,0.8972,209.0915,14.1,0.41,0,0,1,-31.480953000000003,5434.0,4.38,-0.244,0.82,0.89,-0.17,0,4.236718483690839,0.8012129232986969,0.9097419949294671,1
761,44.073,0.237,137.62039,14.3,0.259,0,0,1,10.933891,5294.0,4.2,-0.2,0.92,0.94,0.26,0,8.4,0.7867252849064609,0.8811616869545916,1
762,3.023573,0.0398,71.8,10.0,0.395,0,0,1,5.462925,5285.0,4.53,-0.245,0.92,0.94,0.24,0,9.0,0.7929264935320811,0.8867654614654961,1
763,4.0845,0.05,22.2481,5.02,0.966,0,0,1,-27.622297,5657.0,4.36,0.043,0.96,1.08,0.24,0,6.5,0.7906547170621121,0.8984877781620371,1
764,1353.6,2.395,111.42,13.0,0.27899999999999997,0,0,1,-27.622297,5657.0,4.36,0.043,0.96,1.08,0.24,0,6.5,0.7858587862904505,0.8918969222764033,1
765,360.2,1.19,753.23,13.3,1.76,0,0,1,-24.136671,4959.0,3.16,1.19,1.74,5.4,0.01,0,1.47,0.7459721619150048,0.8346633462515196,1
766,2732.0,4.6,753.23,13.3,1.76,0,0,1,-24.136671,4959.0,3.16,1.19,1.74,5.4,0.01,0,1.47,0.7459714815490555,0.8346627203540604,1
767,363.3,1.214,556.2025,13.5,1.24,0,0,1,-12.985116,4866.0,2.97,1.4169999999999998,1.81,7.3,-0.02,0,1.61,0.7387637538229701,0.8244532409267039,1
768,684.7,1.8530000000000002,591.1638,13.4,1.35,0,0,1,-12.985116,4866.0,2.97,1.4169999999999998,1.81,7.3,-0.02,0,1.61,0.738882146906253,0.8246294876345173,1
769,712.13,1.93,2330.0,12.6,6.4,0,0,1,-32.339733,4424.0,2.13,2.27,0.91,22.39,0.69,0,10.15,0.6186951286473488,0.6948634208280153,1
770,778.51,1.814,484.69075,13.5,1.08,0,0,1,-48.541954,5733.0,3.97,0.639,1.31,1.9,0.3,0,4.2010000000000005,0.7563338158851899,0.8674152729390552,1
771,400.5,1.167,513.29545,13.5,1.15,0,0,1,-12.927608,4802.0,2.97,1.456,1.32,5.01,0.011107881644409444,0,4.236718483690839,0.7466340020629312,0.8444208866373913,1
772,4.947369999999999,0.06,31.783,6.2,0.733,0,0,1,40.867756,5602.0,4.44,-0.021,1.03,1.02,0.32,0,3.62,0.8055756293280872,0.9164746388971826,1
773,2447.1,3.833,519.96988,13.5,1.16,0,0,1,-33.915562,6102.0,4.25,0.376,1.25,1.35,0.26,0,2.391,0.7769595058038354,0.8821724660441552,1
774,8619.9,9.02,931.2419,13.2,2.22,0,0,1,-33.915562,6102.0,4.25,0.376,1.25,1.35,0.26,0,2.391,0.7772538500174666,0.8826207090914274,1
775,1293.0,2.353,1574.464,12.9,4.03,0,0,1,24.245558,5987.0,4.32,0.14300000000000002,1.04,1.02,-0.04,0,2.16,0.8072162203171639,0.9093668620560432,1
776,14.0726,0.1059,12.77,3.62,1.48,0,0,1,-55.259327,5358.0,4.36,-0.244,0.8,0.92,-0.07,0,4.236718483690839,0.7856911789921556,0.9008338532263024,1
777,95.9446,0.3809,14.31,3.87,1.36,0,0,1,-55.259327,5358.0,4.36,-0.244,0.8,0.92,-0.07,0,4.236718483690839,0.7856175963564842,0.9007303171589236,1
778,119.27,0.52,384.5743,13.7,0.8220000000000001,0,0,1,-5.367162,6136.0,4.36,0.361,1.2,1.35,0.21,0,3.76,0.801247212839686,0.9094653709405635,1
779,637.1,1.57,494.54348,13.5,1.1,0,0,1,0.789553,4871.0,3.26,0.985,1.27,4.06,0.15,0,3.1,0.7655904366202935,0.8657559412713886,1
780,872.2,1.93,334.67499,13.8,0.7,0,0,1,0.789553,4871.0,3.26,0.985,1.27,4.06,0.15,0,3.1,0.765270134860485,0.865268840557374,1
781,1827.0,3.18,1230.0021,13.0,3.08,0,0,1,-38.174541,6012.0,4.354839473684218,0.43,1.29,1.52,0.37,0,2.64,0.7698960267960561,0.8778812308783369,1
782,139.35,0.53,1837.0574,12.8,4.81,0,0,1,34.985561,4830.0,2.53,1.61,1.01,9.09,-0.5,0,7.41,0.6902433391140719,0.7762118973852854,1
783,779.9,1.911,534.27223,13.5,1.19,0,0,1,33.950886,4877.0,3.19,1.171,1.53,5.14,0.12,0,1.72,0.7555955766862922,0.84580244003742,1
784,492.3,1.2,104.88,12.5,0.295,0,0,1,-50.267822,5902.0,4.53,0.019,0.96,1.01,-0.2,0,5.5,0.7813518088235398,0.8899580576055052,1
785,177.11,0.64,2425.0429,12.6,6.66,0,0,1,20.292484,4673.0,2.67,1.595,1.93,10.64,-0.37,0,1.5,0.7115994776336586,0.7906598335059045,1
786,299.36,1.0859999999999999,2199.3836,12.7,5.9,0,0,2,17.086046,4658.0,2.49,1.822,1.9,13.2,0.15,0,1.73,0.6813315970167109,0.7273186968677567,1
787,201.9,0.77,336.8998,13.8,0.7040000000000001,0,0,1,-22.296066,6245.0,3.8,1.001,1.5,2.57,-0.26,0,2.8,0.7813647718445568,0.8818065223668413,1
788,600.1,1.6,797.7533,13.3,1.86,0,0,1,-22.296066,6245.0,3.8,1.001,1.5,2.57,-0.26,0,2.8,0.7820173548332067,0.8827349636169248,1
789,589.64,1.64,731.0,13.3,1.71,0,0,1,28.026199,4946.0,3.07,1.59,2.1,8.31,0.07,0,0.98,0.7417411968038456,0.8213933160578109,1
790,2.81805,0.04,79.4575,12.31,0.23399999999999999,0,0,1,-78.27896899999998,4812.0,4.28,-0.53,0.42,0.77,0.1,0,1.0,0.7290957564101833,0.8322210270317237,1
791,358.0,0.94,168.4499,14.2,0.32299999999999995,0,0,1,-54.26414499999999,5449.0,4.41,-0.256,0.65,0.83,-0.16,0,4.77,0.7784500975552782,0.8887229342783041,1
792,45.791000000000004,0.24600000000000002,17.8,4.41,1.14,0,0,1,-11.032976,5676.0,4.354839473684218,-0.13699999999999998,0.95,0.88,0.011107881644409444,0,4.236718483690839,0.8157546787779205,0.9272326279826208,1
793,21.998,0.14,155.7367,14.2,0.299,0,0,1,-39.488216,5769.0,4.38,0.103,1.1,1.12,-0.55,0,11.27,0.7140165006419397,0.7898691204538134,1
794,577.6,1.301,411.58985,13.6,0.899,0,0,1,-63.647324,5612.0,4.44,-0.15,0.87,0.88,-0.17,0,4.0,0.7676254376164536,0.8805872618897256,1
795,5370.0,5.75,645.1949,13.4,1.47,0,0,1,-63.647324,5612.0,4.44,-0.15,0.87,0.88,-0.17,0,4.0,0.7678793684564077,0.8809415388407539,1
796,480.5,1.2,1906.9,12.8,5.0,0,0,1,2.334571,4323.0,1.78,2.24,1.1,21.4,-0.32299999999999995,0,6.84,0.622274532255209,0.6922058065422263,1
797,2263.12,3.467,1018.32732,13.1,2.49,0,0,1,-1.162709,5773.0,4.36,0.096,1.08,1.1,0.23,0,3.515,0.8029210679694248,0.911707700715212,1
798,352.2,1.08,973.0,13.1,2.38,0,0,1,31.551319,6330.0,4.19,0.54,1.36,1.55,0.25,0,1.45,0.7909961835893342,0.8863063637511274,1
799,2374.0,3.86,1540.0,12.9,3.94,0,0,1,31.551319,6330.0,4.19,0.54,1.36,1.55,0.25,0,1.45,0.791152771509053,0.8865525668205255,1
800,2496.0,3.55,533.9544,13.5,1.19,0,0,1,-8.233706,5801.0,4.51,-0.017,1.08,0.95,-0.03,0,4.236718483690839,0.8122609660980773,0.9209787526457267,1
801,1103.0,2.18,975.7381,13.1,2.39,0,0,1,-74.410416,5950.0,4.47,0.068,1.12,1.02,0.29,0,2.0,0.7326984136447868,0.8418939706053905,1
802,6.2771099999999995,0.07,626.1251,13.4,1.43,0,0,1,61.460724,5932.0,4.4,0.222,1.28,1.19,0.35,0,3.4,0.7940461635266735,0.9008738489100664,1
803,8.667,0.0785,10.2,3.17,1.76,0,0,1,-12.632174,5385.0,4.47,-0.22,0.86,0.9,-0.05,0,7.0,0.8081567046913989,0.9100750796823199,1
804,31.56,0.18600000000000003,11.8,3.46,1.57,0,0,1,-12.632174,5385.0,4.47,-0.22,0.86,0.9,-0.05,0,7.0,0.8080988046224301,0.9100002896531775,1
805,197.0,0.63,18.1,4.45,1.13,0,0,1,-12.632174,5385.0,4.47,-0.22,0.86,0.9,-0.05,0,7.0,0.8078487163490135,0.9096763371287093,1
806,851.8,1.76,1900.0,12.8,4.98,0,0,1,1.859323,5737.0,4.59,-0.001,1.0,0.98,-0.18,0,0.102,0.7984308993152743,0.8823431298174608,1
807,2124.54,3.318,633.43519,13.4,1.45,0,0,1,-39.70541,5732.0,4.46,0.012,1.08,0.98,0.22,0,0.919,0.7718954171146302,0.8676945149177787,1
808,615.0,1.36,85.8141,11.1,0.345,0,0,1,-66.188164,5371.0,4.35,-0.123,0.77,0.97,0.32,0,6.79,0.7432246890530052,0.8546396027430265,1
809,858.0,1.88,561.92344,13.5,1.26,0,0,1,13.55079,4934.0,3.21,1.091,1.21,4.96,0.011107881644409444,0,4.236718483690839,0.7687977755242461,0.869232489043131,1
810,3658.0,4.75,1223.6455,13.0,3.06,0,0,1,-1.568217,5932.0,4.27,0.376,1.43,1.46,-0.02,0,7.32,0.7982313164063805,0.8960210146766503,1
811,39.475,0.228,1732.1735,12.8,4.54,0,0,1,-14.456694,5688.0,4.27,0.146,1.02,1.22,0.25,0,8.0,0.7835328019975002,0.8811283083358453,1
812,1245.36,2.187,984.31951,13.1,2.41,0,0,1,-34.45998,5387.0,4.45,-0.175,0.9,0.91,0.07,0,8.14,0.7788226283498254,0.8747650867587623,1
813,188.3,0.65,978.9164,13.1,2.39,0,0,1,-41.31910300000001,5601.0,4.12,0.338,1.14,1.53,0.22,0,9.59,0.7487388445929519,0.8374223296684641,1
814,379.1,1.03,715.09,13.3,1.67,0,0,1,-41.31910300000001,5601.0,4.12,0.338,1.14,1.53,0.22,0,9.59,0.7485790755160517,0.8372297481848542,1
815,1750.0,2.99,353.42696,13.7,0.755,0,0,1,12.960376,4917.0,3.6,0.5820000000000001,1.16,2.58,0.232,0,4.01,0.7820770079567544,0.8875920666552679,1
816,51.645,0.292,572.07,13.4,1.31,0,0,1,4.5780970000000005,6068.0,4.19,0.401,1.24,1.44,0.11,0,3.72,0.804312211581572,0.9112973621191971,1
817,2473.0,3.85,2561.6,12.6,7.04,0,0,1,4.5780970000000005,6068.0,4.19,0.401,1.24,1.44,0.11,0,3.72,0.8050531534510523,0.9124006331624811,1
818,1255.5,2.38,161.45764,14.2,0.31,0,0,2,-5.0473870000000005,6024.0,4.51,0.102,1.05,1.03,-0.11,0,2.1,0.7802878477868889,0.8473651504474795,1
819,3.50927,0.05,155.7367,14.2,0.299,0,0,1,-41.736794,6117.0,4.37,0.312,1.29,1.23,0.26,0,3.28,0.7748617807430287,0.8845916734108114,1
820,341.2,1.032,317.83,13.8,0.665,0,0,1,13.233432999999998,4867.0,3.46,0.759,1.26,3.4,0.25,0,4.0,0.7744487799641325,0.878558287547223,1
821,7900.0,8.4,1792.5612,12.8,4.7,0,0,1,13.233432999999998,4867.0,3.46,0.759,1.26,3.4,0.25,0,4.0,0.7753627050971832,0.8799546345626696,1
822,422.9,1.1909999999999998,861.3193,13.2,2.06,0,0,1,33.056812,5963.0,4.31,0.46,1.26,1.58,0.28,0,3.56,0.8009472232383436,0.9083543942129999,1
823,3.97097,0.05,66.7443,9.6,0.415,0,0,1,-66.800995,5644.0,4.16,0.257,0.99,1.37,0.31,0,5.0,0.7434960248738167,0.8597115277491161,1
824,415.4,1.149,1249.0719,13.0,3.12,0,0,1,-67.265472,4698.0,2.94,1.38,1.17,7.47,-0.11,0,7.1,0.6817095595873698,0.7757226169934771,1
825,5.7361,0.06,15.9,4.12,1.25,0,0,1,-25.527061,5341.0,4.6,-0.15,1.37,0.97,0.32,0,4.236718483690839,0.7969424950345015,0.9122421878545942,1
826,5.39792,0.06,6.3566,2.4,2.53,0,0,1,76.71028100000002,5131.0,4.46,-0.414,0.65,0.78,-0.21,0,0.88,0.7813705786182115,0.8788297534535576,1
827,15.299000000000001,0.1134,7.86,2.72,2.15,0,0,1,76.71028100000002,5131.0,4.46,-0.414,0.65,0.78,-0.21,0,0.88,0.7813378217667306,0.8787761061494965,1
828,24.451,0.1551,6.44,2.42,2.5,0,0,1,76.71028100000002,5131.0,4.46,-0.414,0.65,0.78,-0.21,0,0.88,0.7813687293690696,0.8788267140883658,1
829,1807.0,2.98,425.8922,13.6,0.93,0,0,1,23.375549,5748.0,4.37,0.03,1.08,1.05,0.18,0,2.71,0.8052850776079639,0.91064472022147,1
830,111.4367,0.4565,1392.0954,11.994000000000002,5.08,1,0,1,50.603722,5561.0,4.42,0.001,1.15,1.04,0.35,0,5.9,0.9755956702118073,0.9651700077979304,0
831,1001.7000099999999,1.94,2310.6241,12.6,6.35,0,0,1,20.364454,5755.0,4.54,-0.076,1.05,0.91,-0.03,0,0.73,0.8039418983473419,0.8955664139842383,1
832,184.02,0.81,858.1,13.2,2.05,0,0,1,45.601482,4753.0,2.22,1.857,2.1,13.0,-0.359,0,1.48,0.6671213040889357,0.7368827297658315,1
833,705.0,1.58,740.5439,13.3,1.73,0,0,1,34.780743,4953.0,3.4,1.165,2.53,5.26,-0.31,0,7.0,0.759715383394116,0.854891792093382,1
834,441.47,1.18306,534.25,13.5,1.19,0,0,1,-12.129546,6016.0,4.46,0.195,1.2,1.03,0.3,0,2.35,0.7928890386308407,0.8975753546867393,1
835,220.078,0.74345,622.6030000000001,13.4,1.42,0,0,1,-12.129546,6016.0,4.46,0.195,1.2,1.03,0.3,0,2.35,0.7929811283419337,0.8977166335408049,1
836,158.991,0.5329999999999999,66.6,9.58,0.41600000000000004,0,0,1,-26.893103000000004,4914.0,4.48,-0.4920000000000001,0.8,0.78,0.02,0,4.236718483690839,0.8082654122138246,0.9208546071568511,1
837,2.9857,0.04,108.0622,12.7,0.29,0,0,1,-43.272205,5442.0,4.39,-0.104,0.79,0.94,0.35,0,1.0,0.760626830982028,0.8587938435933486,1
838,1313.0,2.45,216.1244,14.0,0.433,0,0,1,-41.269802,6136.0,4.46,0.333,1.13,1.19,0.06,0,4.236718483690839,0.7866706224960062,0.896847313152657,1
839,799.52,1.3730000000000002,31.46517,6.16,0.74,0,0,1,-49.790268,5186.0,4.41,-0.364,0.76,0.8,-0.07,0,7.2,0.7782501160913635,0.8802453526373039,1
840,58.43,0.26,3.1783,1.6,4.26,0,0,1,-43.502789,4300.0,4.36,-0.775,0.43,0.71,-0.26,0,5.61,0.7982423711908067,0.9070022302680881,1
841,227.0,0.76,645.1949,13.4,1.47,0,0,1,28.566692,6064.0,4.28,0.377,1.34,1.38,0.01,0,5.6,0.8068774310026517,0.9130175914378137,1
842,2.1378431,0.0346,470.3884,13.6,1.03,0,0,1,-3.808422,5939.0,4.18,0.38,1.21,1.46,0.22,0,3.61,0.7974306049690482,0.90500368870977,1
843,1695.0,2.84,292.39,13.9,0.598,0,0,1,-24.09939,5903.0,4.36,0.025,1.06,1.02,0.05,0,1.5,0.7933608786217075,0.8917319764872504,1
844,1475.0,2.86,2224.81,12.7,5.97,0,0,1,-15.895122,6210.0,4.02,0.66,1.42,1.88,0.202,0,2.24,0.7848378249941721,0.8864425928800121,1
845,1634.0,3.02,4513.0,12.3,13.3,0,0,1,34.5797,6472.0,4.27,0.5329999999999999,1.35,1.39,0.14,0,4.236718483690839,0.8050229628223325,0.9126668465457312,1
846,1270.0,2.72,1144.188,13.0,2.86,0,0,1,-17.333023,4805.0,2.66,1.56,1.66,8.8,0.04,0,4.236718483690839,0.7212402943297146,0.8139927489733013,1
847,13.481,0.11699999999999999,3941.092,12.4,11.4,0,0,2,17.895103,5770.0,4.1,0.96,1.12,1.55,-0.17,0,4.236718483690839,0.7773704765548124,0.8534496354529088,1
848,2754.0,3.58,489.4582,13.5,1.09,0,0,1,34.242259999999995,4915.0,4.47,-0.466,0.66,0.79,0.05,0,9.84,0.7882175880539298,0.8751609805930768,1
849,3.414884,0.0479,324.1866,13.8,0.6779999999999999,0,0,1,18.186871,5392.0,3.88,0.4970000000000001,1.26,2.2,0.28,0,5.37,0.7893716105852795,0.8954686618300979,1
850,2166.0,3.27,670.6213,13.4,1.53,0,0,1,12.621108,5955.0,4.46,0.132,1.27,1.1,-0.13,0,2.31,0.8108791326789072,0.9140016958717987,1
851,11.8143,0.1066,34.9613,7.398,0.47100000000000003,1,0,1,10.129028,5576.0,4.02,0.425,1.16,1.75,0.421,0,7.53,0.9626088646266597,0.9431064054957908,0
852,256.78,0.917,2653.8805,12.6,7.29,0,0,1,41.22953,6291.0,4.07,0.805,1.86,2.16,0.24,0,1.88,0.7881418611687264,0.8856158285571885,1
853,49.77,0.25,17.98,4.43,1.14,0,0,1,-29.645529,5599.0,4.48,-0.14300000000000002,0.84,0.87,-0.24,0,4.4,0.8095336731858143,0.9209520339371151,1
854,1179.0,2.2,352.7913,13.7,0.754,0,0,1,-19.604502,5577.0,4.03,0.382,1.03,1.67,0.39,0,9.0,0.7603065276637441,0.8533136324418753,1
855,325.803,0.97,1195.0408,13.0,2.99,0,0,1,-2.1837560000000003,5744.0,4.39,0.098,1.15,1.14,0.27,0,2.55,0.7987009649618088,0.9044573462010665,1
856,11611.2975,10.5,1166.4361,13.0,2.92,0,0,1,-2.1837560000000003,5744.0,4.39,0.098,1.15,1.14,0.27,0,2.55,0.7986974103777412,0.9044538484835409,1
857,10354.8375,9.62,5364.9704,12.2,16.2,0,0,1,-39.058426,5770.0,4.0,0.406,1.08,1.58,-0.08,0,7.75,0.767949197867394,0.861429046334419,1
858,143.58,0.47700000000000004,117.59,13.4,0.26899999999999996,0,0,1,-33.577023,4995.0,4.26,-0.387,0.7,0.85,0.15,0,1.0,0.7803184698178839,0.8770666819849008,1
859,30.052,0.18899999999999997,222.472,14.0,0.446,0,0,1,29.265148,5793.0,4.53,0.041,1.0,1.0,0.09,0,4.236718483690839,0.8123497412101958,0.9214658441338582,1
860,192.9,0.654,578.4259999999999,13.4,1.32,0,0,1,29.265148,5793.0,4.53,0.041,1.0,1.0,0.09,0,4.236718483690839,0.8128855060273626,0.9222689619021848,1
861,1576.0,2.74,400.4658,13.7,0.856,0,0,1,24.142782,4798.0,3.22,0.993,1.11,4.2,0.011107881644409444,0,4.236718483690839,0.7694665754492157,0.870609452527601,1
862,2319.5392238828044,55.7,1589.0,12.9,4.07,0,0,1,-68.667343,7520.79,4.354839473684218,0.8220000000000001,1.6,1.52,0.011107881644409444,0,0.017,0.7300249829037635,0.8130712648435235,1
863,464.4,1.36,400.4658,13.7,0.856,0,0,1,1.729216,4918.0,3.24,1.125,1.54,5.08,0.05,0,1.85,0.7617052107315938,0.8538319266320831,1
864,1785.0,3.33,1096.5135,13.1,2.68,0,0,1,1.729216,4918.0,3.24,1.125,1.54,5.08,0.05,0,1.85,0.7623633866498695,0.8548349104973539,1
865,482.0,1.28,3378.5329,12.4,9.74,0,0,1,43.81446500000001,4218.0,1.78,2.559,3.7,41.01,-0.18,0,5.5,0.6020157019530997,0.6526060495678043,1
866,4375.0,5.15,1188.6842,13.0,2.97,0,0,1,-22.093977,5312.0,4.43,-0.242,0.7,0.84,0.41,0,10.0,0.761956977731967,0.8518315898456048,1
867,362.5,1.11,403.6441,13.7,0.863,0,0,1,-2.513218,5020.0,3.33,1.013,1.37,4.75,-0.2,0,2.92,0.7732888720878183,0.8720471438334443,1
868,647.2999900000001,1.42,6661.7168,12.1,20.7,0,0,1,44.30155900000001,3943.0,2.06,2.863,10.94,51.1,-0.24,0,4.067,0.5736794175778032,0.6034669490696399,1
869,498.04,1.3319999999999999,227.88411,14.0,0.456,0,0,1,-10.291301,5733.0,3.99,0.565,1.27,1.94,0.38,0,4.85,0.7801216487787774,0.8884096038864642,1
870,9.4909,0.0796,9.5349,2.354,3.9,1,0,1,25.710384,5175.0,4.49,-0.438,0.89,0.74,-0.3,0,6.0,0.9859495782851128,0.9773860078289036,0
871,433.8,1.26,624.21812,13.4,1.43,0,0,1,-23.975414,4925.0,3.36,0.918,1.41,4.6,-0.02,0,2.41,0.7653123662092743,0.8637044113675908,1
872,6022.9725,6.57,2158.0657,12.7,5.79,0,0,1,-23.217342,5790.0,4.51,-0.006999999999999999,1.03,1.01,0.05,0,2.42,0.8016283766548825,0.9074280079097468,1
873,968.8,1.864,740.5439,13.3,1.73,0,0,2,18.190001,5271.0,4.354839473684218,-0.22,0.92,0.93,0.36,0,7.39,0.7744657344072688,0.8545471146880506,1
874,439.29999000000004,1.11,139.8452,14.3,0.263,0,0,1,-1.529076,5282.0,4.34,-0.172,0.76,0.98,0.35,0,1.0,0.7845443774818321,0.8792489587064048,1
875,17.0431,0.12,22.2481,5.02,0.966,0,0,1,3.006328,4815.0,4.28,-0.447,0.48,0.83,0.24,0,4.8,0.8084681347980015,0.9212276685913444,1
876,841.0,1.98,390.9309,13.7,0.835,0,0,1,43.966579,4862.0,3.09,1.3019999999999998,1.46,5.52,0.02,0,2.1,0.7499303824480391,0.8414039913319493,1
877,1278.0,6.1761086775078455,1808.4527,12.8,4.74,0,0,1,43.966579,4862.0,3.09,1.3019999999999998,1.46,5.52,0.02,0,2.1,0.7507201655746123,0.8426452396148296,1
878,184.2,0.81,2606.1,12.6,7.16,0,0,1,-37.82943,4780.0,2.94,1.67,2.1,10.31,0.31,0,4.236718483690839,0.7103227101784935,0.8088734531625286,1
879,144.3,0.72,629.3034,13.4,1.44,0,0,1,-64.71254,4945.0,2.6,1.87,2.42,11.6,0.03,0,4.236718483690839,0.6607143225145712,0.7552148513267412,1
880,499.48,1.1340000000000001,495.8148,13.5,1.11,0,0,1,71.31433100000002,5180.0,4.43,-0.319,0.78,0.83,-0.26,0,4.236718483690839,0.7897764067174564,0.9014937842051729,1
881,232.08,0.706,851.7844,13.2,2.04,0,0,1,29.065811,5530.0,4.45,-0.079,0.87,0.97,-0.12,0,4.236718483690839,0.8132935503192208,0.9227451614598355,1
882,9.1205,0.0906,12.7132,2.466,4.17,1,0,1,0.445516,5089.0,4.59,-0.471,0.81,0.72,-0.16,0,2.0,0.9892144383789255,0.9811914268022496,0
883,57.435,0.25,114.4188,13.2,0.273,0,0,1,-23.086611,3901.0,4.65,-1.019,0.69,0.65,-0.14,0,4.236718483690839,0.8123880957283167,0.9239402337670308,1
884,6.6738919999999995,0.0696,1239.537,13.0,3.1,0,0,1,21.097359,5544.0,4.32,-0.01,1.01,1.07,0.24,0,5.84,0.8038435164638469,0.9112987933022549,1
885,147.747,0.5489999999999999,416.3573,13.6,0.91,0,0,1,21.097359,5544.0,4.32,-0.01,1.01,1.07,0.24,0,5.84,0.8033482180654785,0.9105787730249947,1
886,981.8,1.94,187.5197,14.1,0.368,0,0,1,21.097359,5544.0,4.32,-0.01,1.01,1.07,0.24,0,5.84,0.8029150656383782,0.9099500316449465,1
887,41.516000000000005,0.217,12.7,3.61,1.48,0,0,1,-3.66591,4881.0,4.354839473684218,-0.514,0.79,0.77,0.011107881644409444,0,4.236718483690839,0.8199467002678796,0.9327822769233493,1
888,15.572098,6.1761086775078455,8.75,2.9,1.97,1,0,1,10.080378,6226.0,4.18,0.396,1.17,1.34,-0.11,0,4.236718483690839,0.9862851079446046,0.9788223067008732,0
889,31.70648,6.1761086775078455,7.08,2.56,2.32,1,0,1,10.080378,6226.0,4.18,0.396,1.17,1.34,-0.11,0,4.236718483690839,0.986324594393641,0.9788935909984549,0
890,1114.0,6.1761086775078455,14.9,3.96,1.32,1,0,1,10.080378,6226.0,4.18,0.396,1.17,1.34,-0.11,0,4.236718483690839,0.9861143969113058,0.97851518528834,0
891,131.0,6.1761086775078455,26.0,5.51,0.8540000000000001,1,0,1,10.080378,6226.0,4.18,0.396,1.17,1.34,-0.11,0,4.236718483690839,0.9857349680054335,0.9778348464827054,0
892,1084.0,6.1761086775078455,74.0,10.2,0.38299999999999995,1,0,1,10.080378,6226.0,4.18,0.396,1.17,1.34,-0.11,0,4.236718483690839,0.9836531862900365,0.9741217203150109,0
893,345.72,0.89,451.0,13.6,0.985,0,0,1,-22.453154,4962.0,4.37,-0.959,0.78,0.79,0.1,0,6.0,0.7981288970622568,0.903609488200111,1
894,9017.76,7.7,4780.1632,12.2,14.5,0,0,1,-22.453154,4962.0,4.37,-0.959,0.78,0.79,0.1,0,6.0,0.7994754626665601,0.905449003395391,1
895,7.76,0.063,8.62,2.87,2.0,0,0,1,-19.291489,4021.0,4.354839473684218,-1.222,0.57,0.5,0.011107881644409444,0,4.236718483690839,0.8170582827905377,0.9315094246111074,1
896,15.144,0.099,12.44,3.57,1.5,0,0,1,-19.291489,4021.0,4.354839473684218,-1.222,0.57,0.5,0.011107881644409444,0,4.236718483690839,0.8168892052462098,0.9312632913965982,1
897,8.1352,0.07,6.3566,2.4,2.53,0,0,1,30.959293,4510.0,4.11,-0.645,0.29,0.78,0.01,0,7.87,0.7992277052206201,0.8963393318328317,1
898,32.03,0.17800000000000002,130.0,14.2,0.249,0,0,1,30.959293,4510.0,4.11,-0.645,0.29,0.78,0.01,0,7.87,0.7929801907785117,0.8880614318533355,1
899,431.7,1.01,167.4,14.2,0.321,0,0,1,30.959293,4510.0,4.11,-0.645,0.29,0.78,0.01,0,7.87,0.7929802636189686,0.8880615816652301,1
900,124.6,0.565,2917.56,12.5,8.21,0,0,1,-65.646461,4830.0,2.53,1.63,1.54,10.28,-0.31,0,4.236718483690839,0.6549434876435631,0.7496791603923916,1
901,28.125,0.177,136.03124,14.3,0.256,0,0,1,48.885094,5460.0,4.47,-0.18600000000000005,0.93,0.95,0.25,0,4.236718483690839,0.802989126667352,0.9125040476182552,1
902,67.3,0.316,249.17872000000003,13.9,0.51,0,0,1,48.885094,5460.0,4.47,-0.18600000000000005,0.93,0.95,0.25,0,4.236718483690839,0.8033104638904888,0.9130020430717434,1
903,2319.5392238828044,92.0,2860.47,16.814,3.31,0,0,1,-51.504459,8840.0,4.354839473684218,1.24,1.96,1.77,0.011107881644409444,0,0.014,0.742336679583327,0.817991710953778,1
904,1084.5,2.81,1906.98,12.8,5.0,0,0,1,-58.66435600000001,5000.0,2.9,1.65,2.5,8.93,0.16,0,4.236718483690839,0.6917997628498849,0.7916300391053318,1
