"rowid","fpl_orbper","fpl_smax","fpl_eccen","fpl_bmasse","fpl_rade","fpl_dens","fpl_tranflag","fpl_cbflag","fpl_snum","dec","fst_optmag","fst_nirmag","fst_spt","fst_teff","fst_logg","fst_lum","fst_mass","fst_rad","fst_met","fst_metratio","fst_age","simil"
"1908","2.024152","0.032","","4.62","1.99","3.22","1","0","1","48.481281","13.197000000000001","11.762","","5790","4.26","0.086","1.06","1.27","0.08","[Fe/H]","5.5","24.7685"
"1909","4.761702","0.057","","8.55","2.86","2.01","1","0","1","48.481281","13.197000000000001","11.762","","5790","4.26","0.086","1.06","1.27","0.08","[Fe/H]","5.5","54.3165"
"1910","41.809118","0.242","","5.31","2.16","2.9","1","0","1","48.481281","13.197000000000001","11.762","","5790","4.26","0.086","1.06","1.27","0.08","[Fe/H]","5.5","13.24"
"1911","6.69960006","6.176108677507845","","2.18","1.28","5.71","1","0","1","42.777832000000004","15.849","13.76","","5187","4.57","-0.365","0.82","0.79","-0.1","[Fe/H]","4.9","1.89329"
"1912","6.9131112","6.176108677507845","","0.749","0.93","5.12","1","0","1","48.544197","12.725999999999999","11.554","","6335","4.23","0.581","1.25","1.42","0.05","[Fe/H]","2.75","6.17606"
"1913","18.6051942","6.176108677507845","","4.74","2.02","3.16","1","0","1","48.336121","15.619000000000002","14.352","","6194","4.32","0.47200000000000003","1.15","1.23","0","[Fe/H]","3.02","81.2189"
"1914","23.955378","6.176108677507845","","1.2","1.06","5.54","1","0","1","41.110081","14.558","12.405","","4939","4.59","-0.52","0.79","0.75","-0.02","[Fe/H]","4.68","17.4222"
"1915","29.6091744","6.176108677507845","","1.65","1.16","5.81","1","0","1","40.22932","13.592","12.104000000000001","","5838","4.39","0.271","1.02","1.07","0.01","[Fe/H]","5.25","17.0368"
"1916","14.4541302","6.176108677507845","","0.779","0.94","5.15","1","0","1","43.012436","13.562999999999999","11.914000000000001","","5718","4.47","0.35600000000000004","0.97","0.95","-0.03","[Fe/H]","4.07","26.8351"
"1917","14.2563227","6.176108677507845","","3.05","1.56","4.41","1","0","1","49.416973","15.165999999999999","13.645","","5831","4.43","0.035","1.02","1.02","0.03","[Fe/H]","4.07","16.2572"
"1918","0.96897238","6.176108677507845","","1.37","1.1","5.66","1","0","1","45.114548","15.482000000000001","13.710999999999999","","5793","4.44","0.016","1.01","1.01","0.06","[Fe/H]","4.07","68.4893"
"1919","10.67607169","6.176108677507845","","3.33","1.64","4.15","1","0","1","49.594978000000005","13.523","12.112","","6184","4.28","0.871","1.28","1.36","0.35","[Fe/H]","2.04","5.13816"
"1920","4.48487493","6.176108677507845","","2.21","1.29","5.66","1","0","1","49.044868","14.832","13.404000000000002","","5902","4.4","0.138","1.05","1.07","0.04","[Fe/H]","4.17","89.4711"
"1921","16.007583","0.127","","6.39","2.41","2.51","1","0","1","49.412605","13.706","12.222999999999999","","5848","4.2","0.23","1.06","1.36","0.03","[Fe/H]","5.62","72.6169"
"1922","27.082511","0.181","","11.3","3.37","1.62","1","0","1","49.412605","13.706","12.222999999999999","","5848","4.2","0.23","1.06","1.36","0.03","[Fe/H]","5.62","84.9856"
"1923","2.46050993","6.176108677507845","","1.76","1.18","5.89","1","0","1","43.372093","15.282","12.932","","4796","4.62","-0.816","0.77","0.72","-0.03","[Fe/H]","2.09","56.6728"
"1924","5.86601526","6.176108677507845","","2.76","1.47","4.77","1","0","1","49.865192","15.270999999999999","13.755999999999998","","5806","4.42","0.23800000000000002","1.03","1.03","0.07","[Fe/H]","4.27","61.4968"
"1925","23.9109011","6.176108677507845","","5.56","2.22","2.79","1","0","1","49.829547999999996","15.37","13.97","","6031","4.37","0.455","1.09","1.13","0.02","[Fe/H]","3.47","60.7427"
"1926","4.13592271","6.176108677507845","","3.05","1.56","4.41","1","0","1","49.45689","14.825999999999999","13.492","","6097","4.34","0.247","1.14","1.19","0.07","[Fe/H]","3.02","95.1267"
"1927","8.05333618","6.176108677507845","","1.41","1.11","5.67","1","0","1","51.202957","12.042","10.819","","6291","3.98","0.85","1.47","2.04","0.19","[Fe/H]","2.57","44.5079"
"1928","4.45343281","6.176108677507845","","0.566","0.86","4.89","1","0","1","44.921131","12.869000000000002","11.729000000000001","","6356","4.28","0.429","1.21","1.32","-0.03","[Fe/H]","2.63","36.8455"
"1929","9.705716","6.176108677507845","","2.27","1.31","5.55","1","0","1","46.768021000000005","14.91","13.357999999999999","","5972","4.39","0.794","1.06","1.09","-0.01","[Fe/H]","3.8","40.0148"
"1930","10.9295461","6.176108677507845","","2.45","1.37","5.24","1","0","1","49.32592","15.661","13.917","","5557","4.51","0.316","0.93","0.9","-0.02","[Fe/H]","4.57","77.0597"
"1931","2.31942009","6.176108677507845","","0.779","0.94","5.15","1","0","1","40.681665","14.860999999999999","13.136","","5530","4.46","0.09699999999999999","0.97","0.96","0.2","[Fe/H]","5.37","46.3378"
"1932","8.07392849","6.176108677507845","","2.73","1.46","4.82","1","0","1","40.980036","16.098","12.744000000000002","","3578","4.83","-1.56","0.46","0.43","-0.03","[Fe/H]","4.07","39.829"
"1933","5.885273","0.066","","2.33","1.33","5.44","1","0","1","42.775513000000004","11.944","10.792","","6075","4.29","0.266","1.13","1.24","0.03","[Fe/H]","3.02","0.947013"
"1934","10.104665","0.094","","2.39","1.35","5.34","1","0","1","42.775513000000004","11.944","10.792","","6075","4.29","0.266","1.13","1.24","0.03","[Fe/H]","3.02","62.1694"
"1935","39.859484","6.176108677507845","","2.13","1.26","5.85","1","0","1","48.312252","14.102","12.561","","5698","4.46","0.366","0.98","0.96","0.04","[Fe/H]","4.47","96.4248"
"1936","39.4419839","6.176108677507845","","2.27","1.31","5.55","1","0","1","43.124590000000005","14.257","12.687999999999999","","5802","4.45","0.302","1","1","0.01","[Fe/H]","3.89","17.9218"
"1937","81.4162941","6.176108677507845","","14.7","3.93","1.33","1","0","1","48.84697","12.03","10.967","","6394","4.25","0.635","1.34","1.44","0.26","[Fe/H]","1.7","4.75882"
"1938","2.41811321","6.176108677507845","","0.871","0.97","5.24","1","0","1","47.066855","12.212","11.020999999999999","","6289","4.3","0.539","1.19","1.27","0","[Fe/H]","2.63","93.5296"
"1939","33.42035034","6.176108677507845","","5.39","2.18","2.86","1","0","1","42.040436","12.258","10.812999999999999","","5810","4.4","-0.015","1.03","1.05","0.06","[Fe/H]","4.79","42.6904"
"1940","10.60052251","6.176108677507845","","0.84","0.96","5.22","1","0","1","43.915065999999996","12.418","11.114","","6150","4.28","0.318","1.13","1.26","-0.03","[Fe/H]","3.8","59.0753"
"1941","0.68996783","6.176108677507845","","0.477","0.82","4.75","1","0","1","46.72617","12.409","10.204","","4865","4.6","-0.657","0.81","0.75","0.11","[Fe/H]","2.63","6.7696"
"1942","56.6747285","6.176108677507845","","8.75","2.9","1.97","1","0","1","50.727089","14.664000000000001","13.124","","5722","4.47","-0.06","0.97","0.95","-0.03","[Fe/H]","4.17","44.5836"
"1943","12.27065865","6.176108677507845","","3.22","1.61","4.24","1","0","1","50.595585","14.38","12.932","","5774","4.49","-0.08800000000000001","0.95","0.93","-0.16","[Fe/H]","3.55","65.2514"
"1944","13.2274528","6.176108677507845","","3.46","1.68","4.01","1","0","1","50.567886","15.030999999999999","13.64","","5979","4.39","0.517","1.08","1.1","0.04","[Fe/H]","3.47","87.9885"
"1945","22.951","6.176108677507845","0.43","37.1","2.65","11","1","0","1","44.529106","11.875","10.628","","6022","3.95","0.635","1.28","1.98","0.1","[Fe/H]","3.24","62.0058"
"1946","42.882","6.176108677507845","0.11","79.4","4.32","5.41","1","0","1","44.529106","11.875","10.628","","6022","3.95","0.635","1.28","1.98","0.1","[Fe/H]","3.24","82.2882"
"1947","54.5094166","6.176108677507845","","3.57","1.71","3.92","1","0","1","45.08139","15.489","12.908","","4524","4.63","-0.778","0.71","0.68","-0.02","[Fe/H]","4.37","14.8236"
"1948","35.622233","6.176108677507845","","11.2","3.35","1.64","1","0","1","40.409892","15.3","13.66","","5782","4.45","-0.157","1","0.99","0.01","[Fe/H]","4.17","78.2631"
"1949","42.913751","6.176108677507845","","7.75","2.7","2.16","1","0","1","38.266328","13.071","11.635","","6101","3.95","0.665","1.41","2.06","0.14","[Fe/H]","3.24","50.7775"
"1950","47.1611696","6.176108677507845","","7.61","2.67","2.2","1","0","1","47.947613","15.527999999999999","13.999","","5665","4.48","-0.14","0.97","0.94","0.01","[Fe/H]","4.27","19.9617"
"1951","47.0319479","6.176108677507845","","4.19","1.88","3.47","1","0","1","48.831771999999994","14.899000000000001","13.189","","5448","4.53","-0.278","0.9","0.86","-0.02","[Fe/H]","4.57","67.7342"
"1952","49.276764","0.2149","","5.31","2.16","5.67","1","0","1","50.502777","15.866","12.922","","4075","4.68","-1.107","0.62","0.6","-0.02","[Fe/H]","4.17","23.3944"
"1953","18.1373829","6.176108677507845","","1.55","1.14","5.75","1","0","1","43.822773","15.445","12.681","","4231","4.67","-0.997","0.64","0.62","-0.09","[Fe/H]","3.72","4.94732"
"1954","51.1110243","6.176108677507845","","4.62","1.99","3.22","1","0","1","42.027245","14.027999999999999","12.542","","5866","4.43","0.182","1.01","1.01","-0.05","[Fe/H]","3.72","24.4069"
"1955","47.9872764","6.176108677507845","","8.05","2.76","2.1","1","0","1","41.038063","14.2","12.509","","5653","4.48","-0.3","0.96","0.94","0.02","[Fe/H]","4.17","84.8912"
"1956","62.8691611","6.176108677507845","","2.42","1.36","5.29","1","0","1","46.014019","14.552","12.384","","4828","4.61","-0.583","0.78","0.74","0.01","[Fe/H]","3.89","65.69"
"1957","31.158799","0.2","","13.3","3.71","1.43","1","0","1","38.710229999999996","13.802999999999999","12.475","","5948","4.31","0.079","1.1","1.21","0.03","[Fe/H]","3.63","19.5336"
"1958","76.732171","0.364","","9.96","3.13","1.78","1","0","1","38.710229999999996","13.802999999999999","12.475","","5948","4.31","0.079","1.1","1.21","0.03","[Fe/H]","3.63","29.3991"
"1959","29.9633247","6.176108677507845","","4.5","1.96","3.28","1","0","1","44.010788","15.919","13.359000000000002","","4422","4.64","-0.877","0.7","0.67","-0.02","[Fe/H]","3.98","2.53549"
"1960","29.3494775","6.176108677507845","","4.78","2.03","3.14","1","0","1","43.198395","15.695","13.470999999999998","","4919","4.6","-0.682","0.79","0.74","-0.04","[Fe/H]","3.24","59.5484"
"1961","65.6488341","6.176108677507845","","14","3.82","1.38","1","0","1","42.396918","15.856","14.058","","5756","4.45","-0.384","1","1","0.06","[Fe/H]","4.07","6.45876"
"1962","25.15864","6.176108677507845","","4.12","1.86","3.52","1","0","1","42.00692","15.724","14.015","","5679","4.47","0.091","0.96","0.95","0","[Fe/H]","4.79","48.8733"
"1963","31.7785901","6.176108677507845","","3.39","1.66","4.07","1","0","1","38.754160999999996","14.13","12.507","","5828","4.44","0.38799999999999996","1.02","1.01","0.03","[Fe/H]","3.89","99.3774"
"1964","5.32786292","6.176108677507845","","0.972","1","5.34","1","0","1","38.754160999999996","14.13","12.507","","5828","4.44","0.38799999999999996","1.02","1.01","0.03","[Fe/H]","3.89","7.40577"
"1965","31.8277111","6.176108677507845","","3.78","1.77","3.75","1","0","1","51.90485","14.42","12.043","","4726","4.62","-0.7190000000000001","0.75","0.71","-0.06","[Fe/H]","3.72","11.0427"
"1966","31.1750448","6.176108677507845","","3.02","1.55","4.46","1","0","1","44.609863","13.869000000000002","12.408","","5884","4.43","-0.059000000000000004","1.01","1.02","-0.07","[Fe/H]","3.89","95.8022"
"1967","47.0569043","6.176108677507845","","10.9","3.3","1.67","1","0","1","45.342686","15.520999999999999","13.577","","5332","4.55","-0.406","0.86","0.82","-0.07","[Fe/H]","4.37","25.3276"
"1968","8.23984869","6.176108677507845","","3.64","1.73","3.86","1","0","1","41.277405","14.952","13.458","","5893","4.42","0.508","1.04","1.05","0.03","[Fe/H]","3.55","15.8015"
"1969","3.54553021","6.176108677507845","","1.6","1.15","5.78","1","0","1","41.277405","14.952","13.458","","5893","4.42","0.508","1.04","1.05","0.03","[Fe/H]","3.55","89.3318"
"1970","21.8635301","6.176108677507845","","8.25","2.8","2.07","1","0","1","39.39135","15.989","14.119000000000002","","5507","4.51","-0.32799999999999996","0.92","0.89","0.02","[Fe/H]","4.47","68.018"
